File,for loops,while loops,do-while loops,total loops,total nodes
../samples/decompilations/godot/rerolled/rerolledrerolledmodules multiplayer multiplayer_synchronizer.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolleddrivers unix file_access_unix.linuxbsd.editor.x86_64.c,8,0,7,15,22196
../samples/decompilations/godot/rerolled/rerolledrerolledscene 3d physics ray_cast_3d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene resources 2d navigation_mesh_source_geometry_data_2d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty libwebp src dec quant_dec.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledmodules godot_physics_3d godot_physics_server_3d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerollededitor export editor_export_platform_pc.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt TriangleSplitter TriangleSplitterFixedLeafSize.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules ogg register_types.linuxbsd.editor.x86_64.c,5,0,9,14,20380
../samples/decompilations/godot/rerolled/rerolledthirdparty recastnavigation Recast Source RecastMesh.linuxbsd.editor.x86_64.c,0,7,67,74,27612
../samples/decompilations/godot/rerolled/rerolledthirdparty vhacd src vhacdVolume.linuxbsd.editor.x86_64.c,7,11,93,111,91237
../samples/decompilations/godot/rerolled/rerolledrerolledmodules noise register_types.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledmodules bmp register_types.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledcore debugger local_debugger.linuxbsd.editor.x86_64.c,6,9,32,47,63406
../samples/decompilations/godot/rerolled/rerolledservers rendering renderer_rd cluster_builder_rd.linuxbsd.editor.x86_64.c,3,4,20,27,46893
../samples/decompilations/godot/rerolled/rerolledthirdparty mbedtls library ssl_tls13_generic.linuxbsd.editor.x86_64.c,3,3,3,9,12086
../samples/decompilations/godot/rerolled/rerolledthirdparty harfbuzz src hb-buffer.linuxbsd.editor.x86_64.c,7,10,74,91,41164
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledservers rendering renderer_rd effects luminance.linuxbsd.editor.x86_64.c,5,8,45,58,64950
../samples/decompilations/godot/rerolled/rerolledrerollededitor plugins curve_editor_plugin.linuxbsd.editor.x86_64.c,21,7,37,65,136802
../samples/decompilations/godot/rerolled/rerolledrerollededitor plugins font_config_plugin.linuxbsd.editor.x86_64.c,34,44,80,158,214901
../samples/decompilations/godot/rerolled/rerolledthirdparty mbedtls library psa_crypto_se.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor editor_help_search.linuxbsd.editor.x86_64.c,39,41,126,206,243054
../samples/decompilations/godot/rerolled/rerolledservers rendering renderer_rd effects vrs.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledservers xr xr_hand_tracker.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common locbased.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledmodules godot_physics_2d register_types.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolleddrivers gles3 environment fog.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty libwebp src dsp alpha_processing_mips_dsp_r2.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty openxr src loader loader_instance.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty harfbuzz src hb-ot-shaper-hebrew.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt Physics Constraints TwoBodyConstraint.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledthirdparty libwebp src enc iterator_enc.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty basis_universal encoder basisu_comp.linuxbsd.editor.x86_64.c,80,81,373,534,275565
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty meshoptimizer indexgenerator.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene resources 2d skeleton skeleton_modification_2d.linuxbsd.editor.x86_64.c,6,1,22,29,82494
../samples/decompilations/godot/rerolled/rerolleddrivers gles3 storage particles_storage.linuxbsd.editor.x86_64.c,20,42,69,131,145740
../samples/decompilations/godot/rerolled/rerolledrerolleddrivers unix file_access_unix.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledmodules godot_physics_3d godot_collision_solver_3d_sat.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty libwebp src dsp enc_sse2.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledcore math math_fieldwise.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty zstd common debug.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledcore variant variant_parser.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty freetype src base ftsynth.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerollededitor plugins polygon_2d_editor_plugin.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledplatform android api api.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty zstd common fse_decompress.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty glad glx.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor directory_create_dialog.linuxbsd.editor.x86_64.c,19,4,21,44,60396
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty glslang glslang MachineIndependent RemoveTree.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty freetype src gzip ftgzip.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerollededitor import resource_importer_csv_translation.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolleddrivers gles3 environment fog.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty harfbuzz src hb-common.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolleddrivers gles3 storage particles_storage.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledservers rendering renderer_rd renderer_scene_render_rd.linuxbsd.editor.x86_64.c,4,11,43,58,112993
../samples/decompilations/godot/rerolled/rerolledmodules openxr editor openxr_action_editor.linuxbsd.editor.x86_64.c,8,6,15,29,55112
../samples/decompilations/godot/rerolled/rerolledrerolledservers rendering renderer_viewport.linuxbsd.editor.x86_64.c,6,19,86,111,151239
../samples/decompilations/godot/rerolled/rerolledthirdparty mbedtls library x509.linuxbsd.editor.x86_64.c,2,4,7,13,16676
../samples/decompilations/godot/rerolled/rerollededitor plugins shader_editor_plugin.linuxbsd.editor.x86_64.c,35,37,50,122,140857
../samples/decompilations/godot/rerolled/rerolledthirdparty meshoptimizer indexgenerator.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledservers display native_menu.linuxbsd.editor.x86_64.c,3,1,27,31,301258
../samples/decompilations/godot/rerolled/rerolledrerolleddrivers windows ip_windows.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene gui scroll_container.linuxbsd.editor.x86_64.c,13,8,21,42,140352
../samples/decompilations/godot/rerolled/rerolledrerolleddrivers gles3 storage mesh_storage.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledscene gui spin_box.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledservers rendering storage render_scene_buffers.linuxbsd.editor.x86_64.c,5,2,21,28,150610
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty pcre2 src pcre2_match_32.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledcore io stream_peer_gzip.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledservers rendering renderer_rd storage_rd particles_storage.linuxbsd.editor.x86_64.c,17,29,113,159,193777
../samples/decompilations/godot/rerolled/rerolledthirdparty libwebp src dsp rescaler_neon.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty jolt_physics Jolt Renderer DebugRendererRecorder.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor themes editor_fonts.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common uset_props.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules navigation 3d nav_map_builder_3d.linuxbsd.editor.x86_64.c,6,8,32,46,34650
../samples/decompilations/godot/rerolled/rerolleddrivers windows file_access_windows.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledservers rendering storage mesh_storage.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty brotli common transform.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty icu4c common loclikely.linuxbsd.editor.x86_64.c,0,2,2,4,12936
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common sharedobject.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty harfbuzz src hb-subset-instancer-solver.linuxbsd.editor.x86_64.c,1,0,3,4,2355
../samples/decompilations/godot/rerolled/rerolledthirdparty zlib inflate.linuxbsd.editor.x86_64.c,9,5,19,33,25477
../samples/decompilations/godot/rerolled/rerollededitor editor_file_system.linuxbsd.editor.x86_64.c,51,73,300,424,547007
../samples/decompilations/godot/rerolled/rerolledmodules openxr extensions openxr_huawei_controller_extension.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerollededitor plugins gizmos geometry_instance_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledmodules gltf editor editor_scene_importer_blend.linuxbsd.editor.x86_64.c,23,12,46,81,160435
../samples/decompilations/godot/rerolled/rerollededitor plugins editor_resource_tooltip_plugins.linuxbsd.editor.x86_64.c,16,2,18,36,86308
../samples/decompilations/godot/rerolled/rerollededitor plugins skeleton_2d_editor_plugin.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty manifold src face_op.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty embree common sys mutex.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty glslang glslang MachineIndependent reflection.linuxbsd.editor.x86_64.c,30,13,64,107,136384
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty mbedtls library sha256.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty mbedtls library ecp.linuxbsd.editor.x86_64.c,5,25,34,64,25120
../samples/decompilations/godot/rerolled/rerolledscene gui texture_progress_bar.linuxbsd.editor.x86_64.c,8,5,15,28,148404
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledthirdparty freetype src gxvalid gxvalid.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty msdfgen core edge-selectors.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty libwebp src dsp cost_sse2.linuxbsd.editor.x86_64.c,2,0,1,3,3991
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledservers display native_menu.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledcore math dynamic_bvh.linuxbsd.editor.x86_64.c,11,3,48,62,29177
../samples/decompilations/godot/rerolled/rerolledplatform linuxbsd joypad_linux.linuxbsd.editor.x86_64.c,13,6,24,43,22714
../samples/decompilations/godot/rerolled/rerolledthirdparty embree common tasking taskschedulerinternal.linuxbsd.editor.x86_64.c,4,11,20,35,19406
../samples/decompilations/godot/rerolled/rerolledscene audio audio_stream_player_internal.linuxbsd.editor.x86_64.c,9,14,36,59,62696
../samples/decompilations/godot/rerolled/rerolledcore io zip_io.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty wslay wslay_queue.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules csg register_types.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty zstd compress hist.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledcore extension extension_api_dump.linuxbsd.editor.x86_64.c,42,35,158,235,215994
../samples/decompilations/godot/rerolled/rerolledservers physics_server_3d_wrap_mt.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty libwebp src enc webp_enc.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerollededitor plugins polygon_3d_editor_plugin.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty harfbuzz src hb-icu.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledthirdparty libpng intel filter_sse2_intrinsics.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor plugins editor_resource_conversion_plugin.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt Core LinearCurve.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledcore io net_socket.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty miniupnpc src miniwget.linuxbsd.editor.x86_64.c,1,7,8,16,6559
../samples/decompilations/godot/rerolled/rerolledmodules godot_physics_3d godot_broad_phase_3d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules gdscript language_server gdscript_extend_parser.linuxbsd.editor.x86_64.c,26,17,99,142,143118
../samples/decompilations/godot/rerolled/rerolledthirdparty zstd compress zstd_ldm.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolleddrivers gles3 effects glow.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules navigation nav_map.linuxbsd.editor.x86_64.c,17,18,68,103,61087
../samples/decompilations/godot/rerolled/rerollededitor gui editor_toaster.linuxbsd.editor.x86_64.c,10,12,34,56,95336
../samples/decompilations/godot/rerolled/rerolledthirdparty embree kernels common scene_verify.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledcore variant variant_parser.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty mbedtls library rsa_alt_helpers.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty graphite src json.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledscene 3d physics area_3d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt Core StringTools.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor plugins polygon_3d_editor_plugin.linuxbsd.editor.x86_64.c,26,9,21,56,91941
../samples/decompilations/godot/rerolled/rerolledthirdparty spirv-reflect spirv_reflect.linuxbsd.editor.x86_64.c,19,68,160,247,76279
../samples/decompilations/godot/rerolled/rerolledthirdparty glslang glslang MachineIndependent preprocessor Pp.linuxbsd.editor.x86_64.c,16,20,86,122,101492
../samples/decompilations/godot/rerolled/rerolledcore config project_settings.linuxbsd.editor.x86_64.c,41,81,219,341,402131
../samples/decompilations/godot/rerolled/rerolledthirdparty mbedtls library entropy.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene gui reference_rect.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules interactive_music audio_stream_synchronized.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledservers navigation_server_3d.linuxbsd.editor.x86_64.c,12,5,38,55,424442
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common ucnv2022.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty harfbuzz src hb-ft.linuxbsd.editor.x86_64.c,4,1,11,16,21984
../samples/decompilations/godot/rerolled/rerolledservers rendering renderer_rd effects debug_effects.linuxbsd.editor.x86_64.c,6,8,34,48,51205
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty astcenc astcenc_quantization.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty openxr src loader loader_core.linuxbsd.editor.x86_64.c,23,4,38,65,73900
../samples/decompilations/godot/rerolled/rerolledscene 3d xr_nodes.linuxbsd.editor.x86_64.c,11,17,52,80,192012
../samples/decompilations/godot/rerolled/rerolledthirdparty thorvg src renderer sw_engine tvgSwMemPool.linuxbsd.editor.x86_64.c,5,0,1,6,1676
../samples/decompilations/godot/rerolled/rerolledservers audio audio_rb_resampler.linuxbsd.editor.x86_64.c,1,0,8,9,5444
